track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
5uvosCdMlFdTXhoazkTI5R,Light My Fire,22WZ7M8sxp5THdruNY3gXt,The Doors,1jWmEhn3ggaL6isoyLfwBn,429760,1967-01-04,73,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,5uvosCdMlFdTXhoazkTI5R,5uvosCdMlFdTXhoazkTI5R
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,0Em8m9kRctyH9S3MTXAHvY,230480,1973-07-26,75,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,70YvYr2hGlS01bKRIho1HM,70YvYr2hGlS01bKRIho1HM
7MRyJPksH3G2cXHN8UKYzP,American Girl,4tX2TplrkIP4v05BNC903e,Tom Petty and the Heartbreakers,6TLTd0P2CUI0Q29AQ1LyFi,214733,1976-11-09,75,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,7MRyJPksH3G2cXHN8UKYzP,7MRyJPksH3G2cXHN8UKYzP
3YBZIN3rekqsKxbJc9FZko,Paradise City,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,3I9Z1nDCL4E0cP62flcbI5,405640,1987-07-21,77,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,3YBZIN3rekqsKxbJc9FZko,3YBZIN3rekqsKxbJc9FZko
61Q9oJNd9hJQFhSDh6Qlap,House Of The Rising Sun,3ICflSq6ZgYAIrm2CTkfVP,The Animals,0h5qS8o0dAoPfj6bLg3z3Y,269720,1966-02,62,0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,61Q9oJNd9hJQFhSDh6Qlap,61Q9oJNd9hJQFhSDh6Qlap
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,74ASZWbe4lXaubB36ztrGX,Bob Dylan,6YabPKtZAjxwyWbuO9p4ZD,369600,1965-08-30,74,0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,3AhXZa8sUQht0UEdBJgpGc,3AhXZa8sUQht0UEdBJgpGc
2K2M0TcglCRLLpFOzKeFZA,Sunshine Of Your Love,74oJ4qxwOZvX6oSsu1DGnw,Cream,3W6CI0Lw7lElAPID2Fd3B4,250400,2004-09-28,71,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,2K2M0TcglCRLLpFOzKeFZA,2K2M0TcglCRLLpFOzKeFZA
4CJVkjo5WpmUAKp3R44LNb,Sweet Home Alabama,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,5rtOJsiDDjA9V5306cyTRS,281147,1974-04-15,1,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,4CJVkjo5WpmUAKp3R44LNb,4CJVkjo5WpmUAKp3R44LNb
4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,31q47gQszFt0CddSyMksgO,140773,1969-11-02,81,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,4BP3uh0hFLFRb5cjsgLqDh
4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,5Dbax7G8SWrP9xyzkOvy2F,238746,1979-11-30,76,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV
2X6gdRlGOQgfaXU9ALUQFQ,The Chain,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,63k57x0qOkUWEMR0dkMivh,271000,1977-02-04,0,0.546,0.529,9,-13.6,1,0.0436,0.0629,0.000567,0.0383,0.574,151.727,2X6gdRlGOQgfaXU9ALUQFQ,2X6gdRlGOQgfaXU9ALUQFQ
1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,3j7nicLAWXM0Fb08q9XGyf,271333,1971-01-11,72,0.453,0.464,2,-10.96,1,0.0431,0.302,5.96e-05,0.152,0.658,93.19,1IqFh00G2kvvMm8pRMpehA,1IqFh00G2kvvMm8pRMpehA
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,0ECwFtbIWEVNwjlrfc6xoL,Eagles,2widuo17g5CEC66IbzveRu,391376,1976-12-08,83,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,40riOy7x9W7GXjyGp4pjAv
371VkfwKiXJxgH5ZPoQNHD,The Joker,6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,6jIR8ITF5YSa3i9ILvA9E1,264503,1973-01-01,0,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,371VkfwKiXJxgH5ZPoQNHD,371VkfwKiXJxgH5ZPoQNHD
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,1WRM9i067hd2ujxxi8FI3m,Steppenwolf,6GLHwIp1K3u1zdLOdPRG0W,210373,1968,73,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,63OFKbMaZSDZ4wtesuuq6f,63OFKbMaZSDZ4wtesuuq6f
1qRA5BS78u3gME0loMl9AA,For What It's Worth,3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,3PkdGRruLnJ9zCtANiDrpB,153693,1966-12-05,75,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA
32kgOw8wejH7zUhtXCM8DH,More Than a Feeling,29kkCKKGXheHuoO829FxWK,Boston,01OahkTPRCleDjobtRk7ST,285133,1976,0,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,32kgOw8wejH7zUhtXCM8DH,32kgOw8wejH7zUhtXCM8DH
6cr6UDpkjEaMQ80OjWqEBQ,Sultans of Swing,0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,4dKdxly4ji1vfl7sEYuqBe,350400,1978-10-07,66,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,6cr6UDpkjEaMQ80OjWqEBQ,6cr6UDpkjEaMQ80OjWqEBQ
4uGIJG1jYFonGc4LGp5uQL,Somebody to Love,2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,6lPb7Eoon6QPbscWbMsk6a,174840,1967,71,0.504,0.578,4,-9.302,1,0.031,0.408,0.0,0.321,0.654,132.411,4uGIJG1jYFonGc4LGp5uQL,4uGIJG1jYFonGc4LGp5uQL
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,42TFhl7WlMRXiNqzSrnzPL,Lou Reed,5SqbMEyAt8332ISGiLX0St,254173,1972-12-01,75,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,5p3JunprHCxClJjOmcLV8G,5p3JunprHCxClJjOmcLV8G
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,07XSN3sPlIlB2L2XNcTwJw,KISS,1YCC4oZXg2zGn7pVSKVlGF,168840,1975-03-19,75,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,6KTv0Z8BmVqM7DPxbGzpVC,6KTv0Z8BmVqM7DPxbGzpVC
3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,2Hkut4rAAyrQxRdof7FVJq,Rush,2xg7iIKoSqaDNpDbJnyCjY,276880,1981-02-12,72,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,3QZ7uX97s82HFYSmQUAN1D
2aSFLiDPreOVP6KHiWk4lF,Under Pressure - Remastered,1dfeR4HaWDbWqFHLkxsg1d,Queen,7rq68qYz66mNdPfidhIEFa,236520,1991-10-28,60,0.663,0.712,2,-7.268,1,0.0479,0.524,0.0,0.0804,0.527,113.439,2aSFLiDPreOVP6KHiWk4lF,2aSFLiDPreOVP6KHiWk4lF
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,5a2EaR3hamoenG9rDuVn8j,Prince,7nXJ5k4XgRj5OLg9m8V3zc,352906,1984-06-25,71,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,51H2y6YrNNXcy3dfc3qSbA,51H2y6YrNNXcy3dfc3qSbA
2sXp9Qmvc7mRaDBjBgcGGi,Every Breath You Take - Remastered 2003,5NGO30tJxFlKixkPSgXcFE,The Police,7yDxJXFPl88Dt9kBo0dDD6,253886,1983-06-01,4,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,2sXp9Qmvc7mRaDBjBgcGGi,2sXp9Qmvc7mRaDBjBgcGGi
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,6C9WzlQANeoD0GW5B41YJt,308120,1976,76,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47,5QTxFnGygVM4jFQiBovmRo,5QTxFnGygVM4jFQiBovmRo
54eZmuggBFJbV7k248bTTt,A Horse with No Name,35U9lQaRWSQISxQAB94Meo,America,0E5IKYhiKgbYQkmfsFonbZ,252239,1972,77,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,54eZmuggBFJbV7k248bTTt,54eZmuggBFJbV7k248bTTt
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3PhoLpVuITZKcymswpck5b,Elton John,2ei2X6ghPnw7YRwQtAH075,281613,1972-05-19,81,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,3gdewACMIVMEWVbyb8O9sY,3gdewACMIVMEWVbyb8O9sY
1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,2sXJQdHykPYcRQ7xFhwzMR,191226,1977-09,71,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,1JkZg3eMQTmTn93E8Yd3UL,1JkZg3eMQTmTn93E8Yd3UL
6Vjk8MNXpQpi0F4BefdTyq,Kashmir - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,26tH0kjUhkxBEd3ipGkx3Y,517125,1975-02-24,64,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,6Vjk8MNXpQpi0F4BefdTyq,6Vjk8MNXpQpi0F4BefdTyq
5MxNLUsfh7uzROypsoO5qe,Dream On,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,19lEZSnCCbVEkKchoPQWDZ,266960,1973-01-05,79,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,5MxNLUsfh7uzROypsoO5qe,5MxNLUsfh7uzROypsoO5qe
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,711MCceyCBcFnzjGY4Q7Un,AC/DC,10v912xgTZbjAtYfyKWJCS,208400,1979-07-27,83,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,2zYzyRzz6pRmhPzyfMEC8s,2zYzyRzz6pRmhPzyfMEC8s
5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,3S404OgKoVQSJ3xXrDVlp8,329413,2016-11-04,63,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,5LNiqEqpDc8TuqPy79kDBu,5LNiqEqpDc8TuqPy79kDBu
2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & The Blackhearts,2pkv3nrNrwtUdT8VNWwt5U,246800,1988-05-23,69,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.2e-06,0.192,0.604,117.928,2HXixVqzzm9rEUIMAWzshl,2HXixVqzzm9rEUIMAWzshl
1AhDOtG9vPSOmsWgNW0BEY,Bohemian Rhapsody - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,1TSZDcvlPtAnekTaItI3qO,354320,1975-11-21,1,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,1AhDOtG9vPSOmsWgNW0BEY,1AhDOtG9vPSOmsWgNW0BEY
5X76oXHcR5uCXali0gOyX5,White Room,74oJ4qxwOZvX6oSsu1DGnw,Cream,4M9csrFM1XVEpwMeYUBRmX,303200,1968-07-01,0,0.55,0.576,0,-13.475,1,0.0306,0.178,0.00935,0.0555,0.486,109.837,5X76oXHcR5uCXali0gOyX5,5X76oXHcR5uCXali0gOyX5
5e6x5YRnMJIKvYpZxLqdpH,Fortunate Son,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,4A8gFwqd9jTtnsNwUu3OQx,138053,2005-12-14,0,0.636,0.746,0,-3.785,1,0.0393,0.0648,0.29,0.173,0.432,132.31,5e6x5YRnMJIKvYpZxLqdpH,5e6x5YRnMJIKvYpZxLqdpH
3k9i7UzeSUYWIfUZFeFDUd,Layla - 40th Anniversary Version / 2010 Remastered,2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,5IJXJ6OL7wtN8nc3EyQj4N,423840,1970-11-01,0,0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,3k9i7UzeSUYWIfUZFeFDUd,3k9i7UzeSUYWIfUZFeFDUd
1fDsrQ23eTAVFElUMaf38X,American Pie,1gRNBaI4yn6wCCTvRhGWh8,Don McLean,10jsW2NYd9blCrDITMh2zS,516893,1971,75,0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,1fDsrQ23eTAVFElUMaf38X,1fDsrQ23eTAVFElUMaf38X
1lqMLr9Wj7SM2F9AikGcxN,Hurricane,74ASZWbe4lXaubB36ztrGX,Bob Dylan,1T8usYsiGEMPMQOLFgJEbE,512733,1976-01-16,70,0.509,0.827,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601,1lqMLr9Wj7SM2F9AikGcxN,1lqMLr9Wj7SM2F9AikGcxN
1Ly0ssAgeM7YqdHptao8Oe,Paranoid,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,1iaBz2uUeN77vNBSVzSYId,168440,2014-03-28,0,0.426,0.619,4,-11.501,0,0.0722,8.44e-05,0.00239,0.17,0.382,162.721,1Ly0ssAgeM7YqdHptao8Oe,1Ly0ssAgeM7YqdHptao8Oe
5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,1EK3a0Yctg4d3nGQzE4Uty,342173,1972-03-25,64,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,5SAUIWdZ04OxYfJFDchC7S,5SAUIWdZ04OxYfJFDchC7S
6FsQrRpBLgsrFeAeiQqytm,Bang a Gong (Get It On) - Remastered Version,3dBVyJ7JuOMt4GE9607Qin,T. Rex,6k1iylSzWOs7SgavxlJ8kt,267000,1971-09-24,63,0.729,0.818,2,-9.992,1,0.0732,0.157,0.285,0.195,0.907,125.811,6FsQrRpBLgsrFeAeiQqytm,6FsQrRpBLgsrFeAeiQqytm
1HOMkjp0nHMaTnfAkslCQj,My Sharona,0Nn9YwJzcaeuU1jJL06e3r,The Knack,6H0wsYDvFlATzXHn0IqVpi,295400,1979-01-01,73,0.586,0.7,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,1HOMkjp0nHMaTnfAkslCQj,1HOMkjp0nHMaTnfAkslCQj
5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),1PCZpxHJz7WAMF8EEq8bfc,The Byrds,3v0i9qyogPoQEQj2bG6Fmn,229360,1965-12-06,67,0.452,0.818,2,-8.124,1,0.0439,0.135,2.72e-05,0.052,0.755,124.474,5qBqBdfTEIWJwAS0Jm2F5R,5qBqBdfTEIWJwAS0Jm2F5R
7LbfuQVct78YoghmoPtsQ8,Casey Jones - 2013 Remaster,4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,4jxokHekH1qSad1DcC82ku,265067,1970,66,0.671,0.405,0,-10.052,1,0.0392,0.385,0.0,0.132,0.828,99.678,7LbfuQVct78YoghmoPtsQ8,7LbfuQVct78YoghmoPtsQ8
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,6P5QHz4XtxOmS5EuiGIPut,146250,1970,76,0.564,0.932,11,-10.068,1,0.0554,0.013,0.169,0.349,0.619,112.937,78lgmZwycJ3nzsdgmPPGNx,78lgmZwycJ3nzsdgmPPGNx
2d4e45fmUnguxh6yqC7gNT,Dirty Deeds Done Dirt Cheap,711MCceyCBcFnzjGY4Q7Un,AC/DC,76mvVgXOde87B9aOzLXCOI,231933,1976-09-20,73,0.668,0.906,11,-4.881,0,0.17,0.214,0.00245,0.135,0.507,135.653,2d4e45fmUnguxh6yqC7gNT,2d4e45fmUnguxh6yqC7gNT
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,2cnMpRsOVqtPMfq7YiFE6K,Van Halen,3REUXdj5OPKhuDTrTtCBU0,241599,1984-01-04,80,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,7N3PAbqfTjSEU1edb2tY8j,7N3PAbqfTjSEU1edb2tY8j
7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,6pL7kL9cOc0DpWCq6qJtxQ,282920,1989,76,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,7GonnnalI2s19OCQO1J7Tf,7GonnnalI2s19OCQO1J7Tf
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',0rvjqX7ttXeg3mTy8Xscbt,Journey,43wpzak9OmQfrjyksuGwp0,250986,1981,80,0.5,0.748,4,-9.072,1,0.0363,0.127,0.0,0.447,0.514,118.852,4bHsxqR3GMrXTxEPLuK5ue,4bHsxqR3GMrXTxEPLuK5ue
0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,0PMasrHdpaoIRuHuhHp72O,278680,1984-06-04,75,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,0dOg1ySSI7NkpAe89Zo0b9,0dOg1ySSI7NkpAe89Zo0b9
1xShPgQbOUa98avWJQFDBY,Personal Jesus - Original Single Version,762310PdDnwsDxAQxzQkfX,Depeche Mode,2nsxERlQsbUOWBwaz8HCj8,224906,1989,62,0.637,0.682,11,-11.625,1,0.0366,0.0112,0.0234,0.0473,0.714,129.983,1xShPgQbOUa98avWJQFDBY,1xShPgQbOUa98avWJQFDBY
5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,3RGLhK1IP9jnYFH4BRFJBS,The Clash,6FCzvataOZh68j8OKzOt9a,200480,1979,73,0.651,0.801,0,-7.34,1,0.0513,0.123,0.0,0.0825,0.776,133.763,5jzma6gCzYtKB1DbEwFZKH,5jzma6gCzYtKB1DbEwFZKH
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,2hl0xAkS2AIRAu23TVMBG1,Kansas,7MejfRSNnrpcLZIxkeZDqR,323000,1976,75,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4DMKwE2E2iYDKY01C335Uw,4DMKwE2E2iYDKY01C335Uw
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,372cMadhAGlNuDnc8TssqF,160133,1970-12-07,77,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2LawezPeJhN4AWuSB0GtAU,2LawezPeJhN4AWuSB0GtAU
5Ly2g3fnof2iFE8zsQZJX2,Back In The U.S.S.R. - 2018 Mix,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,4GFaEb4VZoJ2sivJpiRwM8,163466,2018-09-24,0,0.51,0.893,9,-9.267,1,0.0342,0.00102,5.85e-05,0.201,0.934,142.657,5Ly2g3fnof2iFE8zsQZJX2,5Ly2g3fnof2iFE8zsQZJX2
1oG2vWELiGjIqxwqGcyqwF,You Really Got Me,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,3hXXoaAA09avxBSSxtPIaL,133933,1964-10-02,0,0.567,0.959,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,1oG2vWELiGjIqxwqGcyqwF,1oG2vWELiGjIqxwqGcyqwF
4cMHCRLPNoEbpnl2rz6GS9,Back on the Chain Gang - 2007 Remaster,0GByy3DcfbQwDvXGCWmzv9,Pretenders,48NYXFdasUBuSeO3RAolt3,231120,1984,65,0.598,0.901,2,-6.081,1,0.0359,0.116,0.0401,0.178,0.814,153.24,4cMHCRLPNoEbpnl2rz6GS9,4cMHCRLPNoEbpnl2rz6GS9
6XUHsYE38CEbYunT983O9G,Give A Little Bit,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,4X87hQ57jTYQTcYTaJWK5w,248173,1977-01-01,75,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,6XUHsYE38CEbYunT983O9G,6XUHsYE38CEbYunT983O9G
14XWXWv5FoCbFzLksawpEe,Riders on the Storm,22WZ7M8sxp5THdruNY3gXt,The Doors,7IKUTIc9UWuVngyGPtqNHS,434720,1971-04-19,74,0.549,0.722,11,-11.729,0,0.0283,0.25,0.0138,0.11,0.716,103.885,14XWXWv5FoCbFzLksawpEe,14XWXWv5FoCbFzLksawpEe
7o2CTH4ctstm8TNelqjb51,Sweet Child O' Mine,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,3I9Z1nDCL4E0cP62flcbI5,354520,1987-07-21,81,0.454,0.91,6,-7.766,1,0.0448,0.0866,0.0996,0.116,0.629,125.116,7o2CTH4ctstm8TNelqjb51,7o2CTH4ctstm8TNelqjb51
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,5d71Imt5CIb7LpQwDMQ093,256000,1989-01-01,78,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,5tVA6TkbaAH9QMITTQRrNv,5tVA6TkbaAH9QMITTQRrNv
2b9lp5A6CqSzwOrBfAFhof,Crazy Train,6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,6aGfK3YpRxZ1rJfaNRckLH,296200,1980-09-20,72,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,2b9lp5A6CqSzwOrBfAFhof,2b9lp5A6CqSzwOrBfAFhof
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,2Q5MwpTmtjscaS34mJFXQQ,222813,1965-07-30,77,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,2PzU4IB8Dr6mxV3lHuaG34
