track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
3KNH9AoufxNYVdZTWpADsK,B.B.D. (I Thought It Was Me)?,2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,3Fa7c5eB1TiAhoyhS4ReNi,275293,1990-03-20,44,0.745,0.754,7,-9.52,1,0.0423,0.0035,5.14e-05,0.0547,0.714,105.569,3KNH9AoufxNYVdZTWpADsK,3KNH9AoufxNYVdZTWpADsK
5OQO6NEs89flntUWPtXUiG,Steelo,2S8UlyXW4JjjHcbeg8ddIo,702,5Zm0jwZc5J4jWk9rLmABKO,257959,1996-01-01,55,0.767,0.731,8,-8.109,0,0.114,0.103,0.00364,0.102,0.678,90.997,5OQO6NEs89flntUWPtXUiG,5OQO6NEs89flntUWPtXUiG
7H6ev70Weq6DdpZyyTmUXk,Say My Name,1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,283NWqNsCA9GwVHrJk59CG,271333,1999-07-27,76,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,7H6ev70Weq6DdpZyyTmUXk,7H6ev70Weq6DdpZyyTmUXk
0b0vpt8e3AkV3GG8HoUEJm,Feels So Good,5z2cHsOmmmWcAPNG1oEhw0,Xscape,6lwTyWDtJbJ3czkIkUBPoj,212040,1995-07-01,46,0.712,0.454,7,-9.029,1,0.0478,0.0162,1.23e-06,0.111,0.659,82.619,0b0vpt8e3AkV3GG8HoUEJm,0b0vpt8e3AkV3GG8HoUEJm
5xE7sFTlv2yrG9mmhDSpdq,Come and Talk to Me - Remix,1eNkUXHPaXyuyC8NAgzykK,Jodeci,5Bp5PZqYJ9tiz0Hf6lOD5Q,295386,2005-10-04,60,0.72,0.657,11,-6.823,0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,5xE7sFTlv2yrG9mmhDSpdq,5xE7sFTlv2yrG9mmhDSpdq
1vf3GldTchj0ytKoyLgMrZ,"Anything - Old Skool Radio 7"" Version",2NmK5FyrQ18HOPXq1UBzqa,SWV,1cw5sRjB40LxCKIh2ge1F3,247440,1994-05-10,55,0.798,0.792,10,-5.667,0,0.0448,0.0103,0.00031,0.309,0.798,94.967,1vf3GldTchj0ytKoyLgMrZ,1vf3GldTchj0ytKoyLgMrZ
0Vp56gzB5TWuZ1o3owrHu5,Wanna Get With U,2IBPIcSkvQZyoaVfoyZKE8,Guy,3zuoynFUwVMW9cUl7V5I0q,286373,1990-11-13,45,0.797,0.722,10,-10.631,0,0.0422,0.012,0.00761,0.0474,0.819,110.095,0Vp56gzB5TWuZ1o3owrHu5,0Vp56gzB5TWuZ1o3owrHu5
6Vas6h9lB5mmeVDXdFqlQA,Freak Like Me,266SmBZTt4zRzaKEANWbfQ,Adina Howard,0Tcn0XVUiS6eXoD8vZdQSk,253613,1995,60,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,6Vas6h9lB5mmeVDXdFqlQA,6Vas6h9lB5mmeVDXdFqlQA
3XG801WWhqC753dekEBkMt,Real Love,1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,5Q3xLiKnY4ShDuQda7qfg2,269973,1992-01-01,64,0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,3XG801WWhqC753dekEBkMt,3XG801WWhqC753dekEBkMt
7MQywXGHEev7JmwwIzMcao,Love Like This,5NDMothbpdpq2xHqSjrrWn,Faith Evans,2jQdDSxc2T21OFC72lAMYL,275706,1998,65,0.767,0.551,0,-7.328,1,0.0616,0.00364,0.0,0.0451,0.796,100.904,7MQywXGHEev7JmwwIzMcao,7MQywXGHEev7JmwwIzMcao
5hzdcPTFKEuRVuN8cTkcvl,Love On My Mind,5z2cHsOmmmWcAPNG1oEhw0,Xscape,6JtogZdgh6aCgfMjCi40FN,229040,1993-10-12,43,0.892,0.488,3,-9.748,0,0.041,0.0316,0.0,0.0284,0.786,101.89,5hzdcPTFKEuRVuN8cTkcvl,5hzdcPTFKEuRVuN8cTkcvl
5HQwoi47vjLNqaOc329VNM,"I Wanna Be Down (feat. Queen Latifah, Yoyo & McLyte) - Remix",05oH07COxkXKIMt6mIPRee,Brandy,3Wp3pDoipERYHTH020cbQk,256666,2005-04-05,0,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,5HQwoi47vjLNqaOc329VNM,5HQwoi47vjLNqaOc329VNM
67ZorjDM25q7bETfLbHdfS,You're the One,2NmK5FyrQ18HOPXq1UBzqa,SWV,0y9RVnTvpZa3LTlUUaD7l4,282600,1996-04-23,57,0.79,0.608,6,-7.151,1,0.0363,0.522,0.00491,0.193,0.958,94.166,67ZorjDM25q7bETfLbHdfS,67ZorjDM25q7bETfLbHdfS
0BTGqPIW9acmhhUmENkq5r,If You Love Me,6dQgkiJm1fRkcqKOvPzysr,Brownstone,4AqJY8SxoiR6MWWfawrxVz,304160,1993-06-01,62,0.687,0.583,7,-10.224,1,0.064,0.224,0.0,0.106,0.21,95.137,0BTGqPIW9acmhhUmENkq5r,0BTGqPIW9acmhhUmENkq5r
